Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
2886,Chinese and Mongolian,Chinese,Asian,39.6487,1885.5851,201.5459,98.4323,Chinese and Mongolian
2887,Chinese and Mongolian,Chinese,Asian,46.9278,6393.2694,144.4498,625.9935,Chinese and Mongolian
2888,Chinese and Mongolian,Chinese,Asian,132.4668,4176.5470,79.3766,369.5232,Chinese and Mongolian
2889,Chinese and Mongolian,Chinese,Asian,13.7397,1064.4600,1.1329,111.9502,Chinese and Mongolian
2890,Chinese and Mongolian,Chinese,Asian,77.0288,6326.6056,54.1959,654.7875,Chinese and Mongolian
2891,Chinese and Mongolian,Chinese,Asian,43.2831,1098.4359,102.4256,59.7232,Chinese and Mongolian
2892,Chinese and Mongolian,Chinese,Asian,316.9984,2349.5591,85.1343,78.7409,Chinese and Mongolian
2893,Chinese and Mongolian,Chinese,Asian,305.8884,1521.1620,29.7746,16.3438,Chinese and Mongolian
2894,Chinese and Mongolian,Chinese,Asian,33.4643,1160.6255,90.2296,72.6435,Chinese and Mongolian
2895,Chinese and Mongolian,Chinese,Asian,12.6863,401.0840,9.1378,35.9796,Chinese and Mongolian
2896,Chinese and Mongolian,Chinese,Asian,372.5698,5890.0580,109.6318,442.5668,Chinese and Mongolian
2897,Chinese and Mongolian,Chinese,Asian,24.9922,2292.5421,365.3462,70.1299,Chinese and Mongolian
2898,Chinese and Mongolian,Chinese,Asian,14.3807,866.5920,0.8843,90.4243,Chinese and Mongolian
2899,Chinese and Mongolian,Chinese,Asian,318.0959,1711.4650,39.9363,28.4144,Chinese and Mongolian
2900,Chinese and Mongolian,Chinese,Asian,119.2697,2969.4510,64.3295,249.0684,Chinese and Mongolian
2901,Chinese and Mongolian,Chinese,Asian,27.9684,1260.5083,121.4799,73.2112,Chinese and Mongolian
2902,Chinese and Mongolian,Chinese,Asian,12.3813,225.0295,10.9700,15.2928,Chinese and Mongolian
2903,Chinese and Mongolian,Chinese,Asian,16.2805,623.6479,40.2978,45.4667,Chinese and Mongolian
2904,Chinese and Mongolian,Chinese,Asian,170.2176,2373.2361,110.5326,138.8180,Chinese and Mongolian
2905,Chinese and Mongolian,Chinese,Asian,54.9740,1805.5669,186.4901,94.3325,Chinese and Mongolian
2906,Chinese and Mongolian,Chinese,Asian,365.9297,2879.6388,47.0589,132.0137,Chinese and Mongolian
2907,Chinese and Mongolian,Chinese,Asian,53.9542,445.2150,2.2973,27.5125,Chinese and Mongolian
2908,Chinese and Mongolian,Chinese,Asian,143.2650,1262.5716,111.1846,30.9525,Chinese and Mongolian
2909,Chinese and Mongolian,Chinese,Asian,488.2362,2241.1038,39.5754,8.0139,Chinese and Mongolian
2910,Chinese and Mongolian,Chinese,Asian,61.0276,1185.0630,75.2466,73.3614,Chinese and Mongolian
2911,Chinese and Mongolian,Chinese,Asian,18.5363,467.7440,18.2287,37.3734,Chinese and Mongolian
2912,Chinese and Mongolian,Chinese,Asian,115.4565,2798.0080,68.3771,229.5336,Chinese and Mongolian
2913,Chinese and Mongolian,Chinese,Asian,145.5499,2646.4547,196.4227,141.7160,Chinese and Mongolian
2914,Chinese and Mongolian,Chinese,Asian,111.6363,5106.6172,221.1328,423.4670,Chinese and Mongolian
2915,Chinese and Mongolian,Chinese,Asian,49.5426,1171.2245,115.6433,58.9174,Chinese and Mongolian
2916,Chinese and Mongolian,Chinese,Asian,44.8681,1038.6477,40.7746,84.7396,Chinese and Mongolian
2917,Chinese and Mongolian,Chinese,Asian,17.5209,604.9176,92.7997,16.6621,Chinese and Mongolian
2918,Chinese and Mongolian,Chinese,Asian,27.6120,218.7840,5.8129,9.8086,Chinese and Mongolian
2919,Chinese and Mongolian,Chinese,Asian,8.5571,1280.3277,150.0676,67.9521,Chinese and Mongolian
2920,Chinese and Mongolian,Chinese,Asian,75.7878,1757.4586,145.3422,105.1839,Chinese and Mongolian
2921,Chinese and Mongolian,Chinese,Asian,101.3595,3190.3782,308.9084,165.3598,Chinese and Mongolian
2922,Chinese and Mongolian,Chinese,Asian,6.2993,207.1275,5.6909,18.4429,Chinese and Mongolian
2923,Chinese and Mongolian,Chinese,Asian,34.3335,807.0420,5.6220,76.3615,Chinese and Mongolian
2924,Chinese and Mongolian,Chinese,Asian,53.2439,4288.4680,72.7971,423.8223,Chinese and Mongolian
2925,Chinese and Mongolian,Chinese,Asian,17.8047,316.4998,28.0001,15.4106,Chinese and Mongolian
2926,Chinese and Mongolian,Chinese,Asian,190.9556,14750.6300,251.5715,1459.5571,Chinese and Mongolian
2927,Chinese and Mongolian,Chinese,Asian,45.0797,1102.9947,18.3318,101.8507,Chinese and Mongolian
2928,Chinese and Mongolian,Chinese,Asian,30.0383,161.5715,6.1197,2.7799,Chinese and Mongolian
2929,Chinese and Mongolian,Chinese,Asian,32.3356,271.6023,10.4517,14.3214,Chinese and Mongolian
2930,Chinese and Mongolian,Chinese,Asian,419.5234,2275.1595,38.0287,44.5628,Chinese and Mongolian
2931,Chinese and Mongolian,Chinese,Asian,33.4536,263.3580,3.7858,13.9277,Chinese and Mongolian
2932,Chinese and Mongolian,Chinese,Asian,1.3388,448.6113,45.1385,28.4417,Chinese and Mongolian
2933,Chinese and Mongolian,Chinese,Asian,14.7522,6396.0450,573.9108,432.8094,Chinese and Mongolian
2934,Chinese and Mongolian,Chinese,Asian,7.6570,1518.2958,94.7030,121.9432,Chinese and Mongolian
2935,Chinese and Mongolian,Chinese,Asian,922.2834,5925.5564,295.7392,98.3638,Chinese and Mongolian
2936,Chinese and Mongolian,Chinese,Asian,23.6292,754.4430,69.8336,42.8000,Chinese and Mongolian
2937,Chinese and Mongolian,Chinese,Asian,29.7240,287.3940,8.4297,17.1551,Chinese and Mongolian
2938,Chinese and Mongolian,Chinese,Asian,261.5399,1347.4721,7.8949,32.3510,Chinese and Mongolian
2939,Chinese and Mongolian,Chinese,Asian,20.3179,487.9710,3.4946,46.8823,Chinese and Mongolian
2940,Chinese and Mongolian,Chinese,Asian,60.5637,2015.7440,42.9325,191.4100,Chinese and Mongolian
2941,Chinese and Mongolian,Chinese,Asian,525.3040,5404.5912,386.7229,182.4742,Chinese and Mongolian
2942,Chinese and Mongolian,Chinese,Asian,26.0835,661.0617,69.9885,29.7063,Chinese and Mongolian
2943,Chinese and Mongolian,Chinese,Asian,72.3180,1717.6063,310.6600,11.2371,Chinese and Mongolian
2944,Chinese and Mongolian,Chinese,Asian,132.8592,1043.0700,59.4958,32.5994,Chinese and Mongolian
2945,Chinese and Mongolian,Chinese,Asian,20.0393,740.5407,93.4062,30.2924,Chinese and Mongolian
2946,Chinese and Mongolian,Chinese,Asian,27.1173,405.0760,27.5063,19.2307,Chinese and Mongolian
2947,Chinese and Mongolian,Chinese,Asian,23.6515,1633.8060,78.5277,134.2752,Chinese and Mongolian
2948,Chinese and Mongolian,Chinese,Asian,9.1403,252.0550,29.5885,10.3548,Chinese and Mongolian
2949,Chinese and Mongolian,Chinese,Asian,11.9163,220.6500,15.3935,11.7547,Chinese and Mongolian
2950,Chinese and Mongolian,Chinese,Asian,18.3962,442.7050,54.7631,15.5282,Chinese and Mongolian
2951,Chinese and Mongolian,Chinese,Asian,25.7229,456.4055,51.0286,15.3052,Chinese and Mongolian
2952,Chinese and Mongolian,Chinese,Asian,43.4532,889.8900,74.9881,47.7266,Chinese and Mongolian
2953,Chinese and Mongolian,Chinese,Asian,17.3166,333.5404,43.7840,9.7971,Chinese and Mongolian
2954,Chinese and Mongolian,Chinese,Asian,68.9575,1358.1285,64.9588,92.8248,Chinese and Mongolian
2955,Chinese and Mongolian,Chinese,Asian,108.7826,673.9169,27.5998,13.4174,Chinese and Mongolian
2956,Chinese and Mongolian,Chinese,Asian,30.0123,723.4039,78.5006,31.5122,Chinese and Mongolian
2957,Chinese and Mongolian,Chinese,Asian,21.4474,2212.1680,94.4624,192.4817,Chinese and Mongolian
2958,Chinese and Mongolian,Chinese,Asian,9.9491,196.5300,19.7818,7.9310,Chinese and Mongolian
2959,Chinese and Mongolian,Chinese,Asian,45.5094,934.6099,108.3230,38.5635,Chinese and Mongolian
2960,Chinese and Mongolian,Chinese,Asian,33.7493,520.1382,46.8331,22.1043,Chinese and Mongolian
2961,Chinese and Mongolian,Chinese,Asian,21.4244,544.5729,45.8777,31.4870,Chinese and Mongolian
2962,Chinese and Mongolian,Chinese,Asian,14.1638,2236.8402,165.1669,167.3280,Chinese and Mongolian
2963,Chinese and Mongolian,Chinese,Asian,24.6012,1082.1518,111.6665,56.2499,Chinese and Mongolian
2964,Chinese and Mongolian,Chinese,Asian,773.5693,3501.8996,112.9007,14.1313,Chinese and Mongolian
2965,Chinese and Mongolian,Chinese,Asian,116.2903,3142.7783,162.3633,221.1656,Chinese and Mongolian
2966,Chinese and Mongolian,Chinese,Asian,12.9254,294.3200,33.3792,11.1594,Chinese and Mongolian
2967,Chinese and Mongolian,Chinese,Asian,40.2004,578.7616,95.3930,3.3275,Chinese and Mongolian
2968,Chinese and Mongolian,Chinese,Asian,84.5634,538.2920,17.2244,14.3904,Chinese and Mongolian
2969,Chinese and Mongolian,Chinese,Asian,24.3207,645.0186,59.3620,34.3973,Chinese and Mongolian
2970,Chinese and Mongolian,Chinese,Asian,24.4524,232.2520,4.1322,15.6022,Chinese and Mongolian
2971,Chinese and Mongolian,Chinese,Asian,10.1522,226.1550,9.8538,18.1526,Chinese and Mongolian
2972,Chinese and Mongolian,Chinese,Asian,34.7195,6567.3812,137.5116,656.1785,Chinese and Mongolian
2973,Chinese and Mongolian,Chinese,Asian,20.3388,620.5447,63.7413,35.2304,Chinese and Mongolian
2974,Chinese and Mongolian,Chinese,Asian,36.8584,1126.0455,78.6642,72.9100,Chinese and Mongolian
2975,Chinese and Mongolian,Chinese,Asian,76.6130,1577.9312,207.2104,47.8938,Chinese and Mongolian
2976,Chinese and Mongolian,Chinese,Asian,1.4570,137.3238,24.2014,3.4143,Chinese and Mongolian
2977,Chinese and Mongolian,Chinese,Asian,85.4230,4336.4580,650.9973,133.7622,Chinese and Mongolian
2978,Chinese and Mongolian,Chinese,Asian,148.5084,1346.9949,95.5284,42.4907,Chinese and Mongolian
2979,Chinese and Mongolian,Chinese,Asian,55.4220,554.8200,32.5068,21.0460,Chinese and Mongolian
2980,Chinese and Mongolian,Chinese,Asian,49.6776,2870.0052,260.3263,173.5369,Chinese and Mongolian
2981,Chinese and Mongolian,Chinese,Asian,13.8620,745.5680,128.9616,16.5407,Chinese and Mongolian
2982,Chinese and Mongolian,Chinese,Asian,139.1816,8672.9551,82.9734,898.7552,Chinese and Mongolian
2983,Chinese and Mongolian,Chinese,Asian,130.4618,4610.7450,29.9532,461.7785,Chinese and Mongolian
2984,Chinese and Mongolian,Chinese,Asian,41.5988,799.0615,69.2552,38.8879,Chinese and Mongolian
2985,Chinese and Mongolian,Chinese,Asian,2.0377,126.8170,0.3444,13.7668,Chinese and Mongolian
2986,Chinese and Mongolian,Chinese,Asian,209.8187,2507.5000,54.5200,177.1710,Chinese and Mongolian
2987,Chinese and Mongolian,Chinese,Asian,92.2214,2756.6533,19.3862,265.5747,Chinese and Mongolian
2988,Chinese and Mongolian,Chinese,Asian,14.1870,545.9980,2.6048,54.5824,Chinese and Mongolian
2989,Chinese and Mongolian,Chinese,Asian,434.7946,3811.7834,111.8757,231.6352,Chinese and Mongolian
2990,Chinese and Mongolian,Chinese,Asian,82.7047,2345.4600,70.2244,192.3344,Chinese and Mongolian
2991,Chinese and Mongolian,Chinese,Asian,0.3677,11.3882,0.0597,1.1437,Chinese and Mongolian
2992,Chinese and Mongolian,Chinese,Asian,57.5716,381.3280,4.6324,15.4586,Chinese and Mongolian
2993,Chinese and Mongolian,Chinese,Asian,11.7155,797.8355,54.0508,58.2964,Chinese and Mongolian
2994,Chinese and Mongolian,Chinese,Asian,121.0406,1235.7062,8.4565,85.8039,Chinese and Mongolian
2995,Chinese and Mongolian,Chinese,Asian,59.9070,1093.0152,113.9230,43.7969,Chinese and Mongolian
2996,Chinese and Mongolian,Chinese,Asian,7.5443,274.4328,2.3952,27.6655,Chinese and Mongolian
2997,Chinese and Mongolian,Chinese,Asian,220.3758,1635.9062,15.4339,85.8933,Chinese and Mongolian
2998,Chinese and Mongolian,Chinese,Asian,158.8053,1309.8807,113.6422,21.5835,Chinese and Mongolian
2999,Chinese and Mongolian,Chinese,Asian,50.2973,212.1720,3.5973,0.0564,Chinese and Mongolian
3000,Chinese and Mongolian,Chinese,Asian,40.1290,525.3111,24.1744,29.6941,Chinese and Mongolian
3001,Chinese and Mongolian,Chinese,Asian,36.4613,189.1000,6.5222,8.5373,Chinese and Mongolian
3002,Chinese and Mongolian,Chinese,Asian,5.2776,199.8480,0.9252,20.4900,Chinese and Mongolian
3003,Chinese and Mongolian,Chinese,Asian,130.3531,984.7400,23.5964,43.8873,Chinese and Mongolian
3004,Chinese and Mongolian,Chinese,Asian,17.5334,2709.0855,554.3928,33.0846,Chinese and Mongolian
3005,Chinese and Mongolian,Chinese,Asian,232.0601,1224.3130,11.4124,29.8518,Chinese and Mongolian
3006,Chinese and Mongolian,Chinese,Asian,343.3709,2074.3950,72.6460,47.7562,Chinese and Mongolian
3007,Chinese and Mongolian,Chinese,Asian,34.8016,600.4949,18.0735,48.6467,Chinese and Mongolian
3008,Chinese and Mongolian,Chinese,Asian,0.0000,469.7900,0.0000,54.5000,Chinese and Mongolian
3009,Chinese and Mongolian,Chinese,Asian,26.1584,353.4633,52.5816,3.9885,Chinese and Mongolian
3010,Chinese and Mongolian,Chinese,Asian,31.1910,4137.6895,68.9312,415.6094,Chinese and Mongolian
3011,Chinese and Mongolian,Chinese,Asian,119.3093,2664.9850,13.6352,245.1492,Chinese and Mongolian
3012,Chinese and Mongolian,Chinese,Asian,40.7513,1720.7775,32.9742,168.5587,Chinese and Mongolian
3013,Chinese and Mongolian,Chinese,Asian,0.0000,0.0000,0.0000,0.0000,Chinese and Mongolian
3014,Chinese and Mongolian,Chinese,Asian,47.1514,226.6744,11.7198,1.8620,Chinese and Mongolian
3015,Chinese and Mongolian,Chinese,Asian,34.8940,622.4005,26.3581,43.3215,Chinese and Mongolian
3016,Chinese and Mongolian,Chinese,Asian,423.8471,4312.9856,74.4739,268.0741,Chinese and Mongolian
3017,Chinese and Mongolian,Chinese,Asian,37.5292,398.8920,6.4643,27.7879,Chinese and Mongolian
3018,Chinese and Mongolian,Chinese,Asian,1.1080,46.0000,0.4580,4.7680,Chinese and Mongolian
3019,Chinese and Mongolian,Chinese,Asian,8.5119,168.0050,4.2984,13.7620,Chinese and Mongolian
3020,Chinese and Mongolian,Chinese,Asian,200.3200,95196.3600,6.2800,10673.7550,Chinese and Mongolian
3021,Chinese and Mongolian,Chinese,Asian,22.6539,864.4065,47.5586,66.1529,Chinese and Mongolian
3022,Chinese and Mongolian,Chinese,Asian,14.1043,433.3343,2.4526,41.9134,Chinese and Mongolian
3023,Chinese and Mongolian,Chinese,Asian,11.2252,176.1890,3.9921,14.0636,Chinese and Mongolian
3024,Chinese and Mongolian,Chinese,Asian,573.9646,3776.2000,50.4797,141.7976,Chinese and Mongolian
3025,Chinese and Mongolian,Chinese,Asian,11.6632,148.8400,7.6860,7.9788,Chinese and Mongolian
3026,Chinese and Mongolian,Chinese,Asian,29.8486,790.3868,44.9113,55.6393,Chinese and Mongolian
3027,Chinese and Mongolian,Chinese,Asian,228.5882,2999.0083,10.1364,233.2721,Chinese and Mongolian
3028,Chinese and Mongolian,Chinese,Asian,369.8563,1603.2750,34.4329,5.2100,Chinese and Mongolian
3029,Chinese and Mongolian,Chinese,Asian,150.8015,739.2600,11.5290,11.9682,Chinese and Mongolian
3030,Chinese and Mongolian,Chinese,Asian,10.4398,567.1676,90.8714,15.9099,Chinese and Mongolian
3031,Chinese and Mongolian,Chinese,Asian,152.9121,985.8200,19.4498,33.6581,Chinese and Mongolian
3032,Chinese and Mongolian,Chinese,Asian,413.0987,2141.6290,54.5310,30.2973,Chinese and Mongolian
3033,Chinese and Mongolian,Chinese,Asian,16.2731,82.0620,4.2984,0.1620,Chinese and Mongolian
3034,Chinese and Mongolian,Chinese,Asian,514.8127,3422.3120,91.0853,110.7476,Chinese and Mongolian
3035,Chinese and Mongolian,Chinese,Asian,73.2638,627.1260,30.2520,24.0486,Chinese and Mongolian
3036,Chinese and Mongolian,Chinese,Asian,22.1611,189.4750,7.6860,7.9788,Chinese and Mongolian
3037,Chinese and Mongolian,Chinese,Asian,255.8665,1448.7060,7.2998,47.0155,Chinese and Mongolian
3038,Chinese and Mongolian,Chinese,Asian,29.0808,248.0502,7.4900,14.1748,Chinese and Mongolian
3039,Chinese and Mongolian,Chinese,Asian,118.0967,483.8945,6.9266,0.4342,Chinese and Mongolian
3040,Chinese and Mongolian,Chinese,Asian,385.4753,2230.0320,76.2095,58.7577,Chinese and Mongolian
3041,Chinese and Mongolian,Chinese,Asian,174.5234,902.1650,15.3720,15.9576,Chinese and Mongolian
3042,Chinese and Mongolian,Chinese,Asian,833.9126,3828.5068,44.0307,59.3222,Chinese and Mongolian
3043,Chinese and Mongolian,Chinese,Asian,0.0000,522.8076,89.7602,15.7667,Chinese and Mongolian
3044,Chinese and Mongolian,Chinese,Asian,6.0427,547.5936,90.3148,15.9351,Chinese and Mongolian
3045,Chinese and Mongolian,Chinese,Asian,259.7294,2666.5396,133.1501,117.1806,Chinese and Mongolian
3046,Chinese and Mongolian,Chinese,Asian,76.7722,399.1916,8.4322,8.0676,Chinese and Mongolian
3047,Chinese and Mongolian,Chinese,Asian,,,,,Chinese and Mongolian
3048,Chinese and Mongolian,Chinese,Asian,26.7500,274.9800,19.2970,11.6946,Chinese and Mongolian
3049,Chinese and Mongolian,Chinese,Asian,333.9862,1952.2490,47.5742,51.2920,Chinese and Mongolian
3050,Chinese and Mongolian,Chinese,Asian,633.7460,3572.9582,29.4879,116.1437,Chinese and Mongolian
3051,Chinese and Mongolian,Chinese,Asian,143.2128,560.0570,1.1626,0.3257,Chinese and Mongolian
3052,Chinese and Mongolian,Chinese,Asian,98.7694,647.0800,4.2454,29.2502,Chinese and Mongolian
3053,Chinese and Mongolian,Chinese,Asian,21.2875,1131.9508,30.4621,105.1612,Chinese and Mongolian
3054,Chinese and Mongolian,Chinese,Asian,9.0112,2280.5449,166.3305,171.8781,Chinese and Mongolian
3055,Chinese and Mongolian,Chinese,Asian,30.0166,2747.8914,246.2319,175.4111,Chinese and Mongolian
3056,Chinese and Mongolian,Chinese,Asian,25.1309,536.9807,99.9662,4.0202,Chinese and Mongolian
3057,Chinese and Mongolian,Chinese,Asian,7.7457,1518.0050,33.6191,152.4967,Chinese and Mongolian
3058,Chinese and Mongolian,Chinese,Asian,40.5196,4504.1623,401.0905,292.1807,Chinese and Mongolian
3059,Chinese and Mongolian,Chinese,Asian,35.9980,1697.4169,144.7644,105.8070,Chinese and Mongolian
3060,Chinese and Mongolian,Chinese,Asian,16.8674,2243.0480,80.8242,205.8587,Chinese and Mongolian
3061,Chinese and Mongolian,Chinese,Asian,3.6688,580.4800,51.5424,38.1312,Chinese and Mongolian
3062,Chinese and Mongolian,Chinese,Asian,3.6486,138.1820,1.7132,13.7262,Chinese and Mongolian
3063,Chinese and Mongolian,Chinese,Asian,16.4382,821.5507,76.1212,49.8307,Chinese and Mongolian
3064,Chinese and Mongolian,Chinese,Asian,0.0000,0.0000,0.0000,0.0000,Chinese and Mongolian
3065,Chinese and Mongolian,Chinese,Asian,25.6776,3346.3030,295.7894,236.3882,Chinese and Mongolian
3066,Chinese and Mongolian,Chinese,Asian,94.3250,3212.3209,110.4922,268.8077,Chinese and Mongolian
3067,Chinese and Mongolian,Chinese,Asian,0.4011,441.5976,87.7788,7.0021,Chinese and Mongolian
3068,Chinese and Mongolian,Chinese,Asian,19.5938,1483.1615,48.9486,132.9861,Chinese and Mongolian
3069,Chinese and Mongolian,Chinese,Asian,8.5750,1148.9694,82.9539,84.3478,Chinese and Mongolian
3070,Chinese and Mongolian,Chinese,Asian,87.2526,763.8062,21.7767,36.0183,Chinese and Mongolian
3071,Chinese and Mongolian,Chinese,Asian,16.9243,570.9767,23.2245,44.6001,Chinese and Mongolian
3072,Chinese and Mongolian,Chinese,Asian,138.4876,8946.9511,74.0854,920.7987,Chinese and Mongolian
3073,Chinese and Mongolian,Chinese,Asian,14.1833,597.7200,30.8231,46.0793,Chinese and Mongolian
3074,Chinese and Mongolian,Chinese,Asian,1.8386,865.3115,32.8503,79.6300,Chinese and Mongolian
3075,Chinese and Mongolian,Chinese,Asian,65.9560,1085.1619,116.9651,42.6872,Chinese and Mongolian
3076,Chinese and Mongolian,Chinese,Asian,92.3240,1504.6442,198.7528,33.8170,Chinese and Mongolian
3077,Chinese and Mongolian,Chinese,Asian,4.0033,434.1098,48.9582,23.6265,Chinese and Mongolian
3078,Chinese and Mongolian,Chinese,Asian,11.0328,239.6575,11.3633,16.3994,Chinese and Mongolian
3079,Chinese and Mongolian,Chinese,Asian,165.6362,1217.5242,99.3365,17.4561,Chinese and Mongolian
3080,Chinese and Mongolian,Chinese,Asian,117.1208,1821.2185,52.5640,127.5001,Chinese and Mongolian
3081,Chinese and Mongolian,Chinese,Asian,73.8564,3162.9448,588.1168,44.6713,Chinese and Mongolian
3082,Chinese and Mongolian,Chinese,Asian,3.1429,2823.3898,67.1904,282.1126,Chinese and Mongolian
3083,Chinese and Mongolian,Chinese,Asian,16.1561,954.9380,40.9049,80.5068,Chinese and Mongolian
3084,Chinese and Mongolian,Chinese,Asian,50.8533,2808.8855,49.4634,268.1668,Chinese and Mongolian
3085,Chinese and Mongolian,Chinese,Asian,22.7871,2111.7463,109.6434,172.8104,Chinese and Mongolian
3086,Chinese and Mongolian,Chinese,Asian,69.0928,1196.9898,50.3040,81.8124,Chinese and Mongolian
3087,Chinese and Mongolian,Chinese,Asian,27.5196,1167.6690,41.3227,100.1447,Chinese and Mongolian
3088,Chinese and Mongolian,Chinese,Asian,24.0500,1379.0505,73.2904,107.8941,Chinese and Mongolian
3089,Chinese and Mongolian,Chinese,Asian,29.7862,4115.7659,450.1852,233.6689,Chinese and Mongolian
3090,Chinese and Mongolian,Chinese,Asian,26.8589,626.7479,23.1155,50.0891,Chinese and Mongolian
3091,Chinese and Mongolian,Chinese,Asian,1058.7611,5208.6640,171.5157,32.8712,Chinese and Mongolian
3092,Chinese and Mongolian,Chinese,Asian,8.0987,1306.7250,33.5552,127.5905,Chinese and Mongolian
3093,Chinese and Mongolian,Chinese,Asian,618.2773,3220.9642,111.0290,25.0020,Chinese and Mongolian
3094,Chinese and Mongolian,Chinese,Asian,34.4004,2253.4843,129.5218,174.1538,Chinese and Mongolian
3095,Chinese and Mongolian,Chinese,Asian,135.0778,1511.2434,119.5101,52.8792,Chinese and Mongolian
3096,Chinese and Mongolian,Chinese,Asian,6.8944,1089.7850,62.0208,92.6390,Chinese and Mongolian
3097,Chinese and Mongolian,Chinese,Asian,33.8542,650.5785,33.9274,42.2928,Chinese and Mongolian
3098,Chinese and Mongolian,Chinese,Asian,28.2863,922.0548,83.2966,54.8566,Chinese and Mongolian
3099,Chinese and Mongolian,Chinese,Asian,5.4362,2661.3340,102.9375,244.0280,Chinese and Mongolian
3100,Chinese and Mongolian,Chinese,Asian,3.0910,992.0620,33.2031,93.2750,Chinese and Mongolian
3101,Chinese and Mongolian,Chinese,Asian,26.1271,1499.2354,75.5876,121.5042,Chinese and Mongolian
3102,Chinese and Mongolian,Chinese,Asian,10.3468,3574.7320,64.6226,361.2824,Chinese and Mongolian
3103,Chinese and Mongolian,Chinese,Asian,38.9081,871.7209,67.9904,52.2099,Chinese and Mongolian
3104,Chinese and Mongolian,Chinese,Asian,276.6720,1576.7317,69.0363,19.4119,Chinese and Mongolian
3105,Chinese and Mongolian,Chinese,Asian,18.8915,2190.6538,430.8800,32.1397,Chinese and Mongolian
3106,Chinese and Mongolian,Chinese,Asian,91.9642,1555.2260,51.0564,106.8302,Chinese and Mongolian
3107,Chinese and Mongolian,Chinese,Asian,8.9456,1334.5070,20.4004,138.1774,Chinese and Mongolian
3108,Chinese and Mongolian,Chinese,Asian,100.7093,5231.5038,102.4080,500.4608,Chinese and Mongolian
3109,Chinese and Mongolian,Chinese,Asian,52.6953,1248.0932,70.1847,87.9010,Chinese and Mongolian
3110,Chinese and Mongolian,Chinese,Asian,48.4880,1639.1730,70.8165,134.5650,Chinese and Mongolian
3111,Chinese and Mongolian,Chinese,Asian,14.1056,70.4000,1.0592,1.0848,Chinese and Mongolian
3112,Chinese and Mongolian,Chinese,Asian,16.0213,1428.3547,116.1917,101.4548,Chinese and Mongolian
3113,Chinese and Mongolian,Chinese,Asian,86.7658,5440.0922,289.2906,429.0377,Chinese and Mongolian
3114,Chinese and Mongolian,Chinese,Asian,122.8860,578.6975,17.6872,4.0370,Chinese and Mongolian
3115,Chinese and Mongolian,Chinese,Asian,60.5682,1190.3562,167.2946,31.2180,Chinese and Mongolian
3116,Chinese and Mongolian,Chinese,Asian,1.9836,1953.1560,63.4774,186.1075,Chinese and Mongolian
3117,Chinese and Mongolian,Chinese,Asian,78.7613,2030.4922,95.9007,151.9761,Chinese and Mongolian
3118,Chinese and Mongolian,Chinese,Asian,11.3312,714.3032,46.7276,52.0718,Chinese and Mongolian
3119,Chinese and Mongolian,Chinese,Asian,1.4407,634.9028,61.7500,42.3748,Chinese and Mongolian
3120,Chinese and Mongolian,Chinese,Asian,72.9054,1234.0192,92.3983,62.0459,Chinese and Mongolian
3121,Chinese and Mongolian,Chinese,Asian,30.6264,749.7039,137.9640,4.6987,Chinese and Mongolian
3122,Chinese and Mongolian,Chinese,Asian,9.9077,3957.2020,75.3337,409.7049,Chinese and Mongolian
3123,Chinese and Mongolian,Chinese,Asian,68.2309,4436.7476,92.3650,438.4491,Chinese and Mongolian
3124,Chinese and Mongolian,Chinese,Asian,3.1841,1936.7463,53.6274,190.5972,Chinese and Mongolian
3125,Chinese and Mongolian,Chinese,Asian,12.0171,194.4142,6.6376,14.2323,Chinese and Mongolian
3126,Chinese and Mongolian,Chinese,Asian,20.0052,541.4838,89.1755,9.6101,Chinese and Mongolian
3127,Chinese and Mongolian,Chinese,Asian,199.2805,1256.4620,50.8629,25.9943,Chinese and Mongolian
3128,Chinese and Mongolian,Chinese,Asian,135.1013,4056.5742,106.0663,356.3124,Chinese and Mongolian
3129,Chinese and Mongolian,Chinese,Asian,2.8882,620.5076,91.3464,24.9875,Chinese and Mongolian
3130,Chinese and Mongolian,Chinese,Asian,10.8690,458.7295,70.6300,15.5820,Chinese and Mongolian
3131,Chinese and Mongolian,Chinese,Asian,23.9256,801.8342,104.6816,32.1670,Chinese and Mongolian
3132,Chinese and Mongolian,Chinese,Asian,18.1346,722.5589,133.9253,10.4715,Chinese and Mongolian
3133,Chinese and Mongolian,Chinese,Asian,57.8011,5852.3409,249.2958,513.7632,Chinese and Mongolian
3134,Chinese and Mongolian,Chinese,Asian,49.6330,1070.7587,84.1429,58.3100,Chinese and Mongolian
3135,Chinese and Mongolian,Chinese,Asian,6.2857,537.3650,10.3785,55.2268,Chinese and Mongolian
3136,Chinese and Mongolian,Chinese,Asian,14.2390,553.6712,93.7388,12.0927,Chinese and Mongolian
3137,Chinese and Mongolian,Chinese,Asian,21.3012,767.0672,100.7152,31.8700,Chinese and Mongolian
3138,Chinese and Mongolian,Chinese,Asian,6.5366,39.3100,3.5588,0.2574,Chinese and Mongolian
3139,Chinese and Mongolian,Chinese,Asian,28.6116,942.5660,2.0763,95.6679,Chinese and Mongolian
3140,Chinese and Mongolian,Chinese,Asian,27.2520,1611.2760,50.9830,144.9127,Chinese and Mongolian
